feature1,feature2,feature3,feature4,label
162,37,129,252,0
172,30,233,236,1
61,72,20,29,0
192,168,10,60,1
162,45,176,192,0
192,168,155,44,1
195,55,38,148,0
192,168,31,167,1
193,178,244,38,0
172,17,158,35,1
249,120,178,185,0
10,139,23,221,1
30,10,77,225,0
10,112,87,141,1
163,200,20,223,0
10,253,236,185,1
142,240,245,234,0
192,168,243,231,1
243,173,85,79,0
10,80,23,101,1
38,124,168,198,0
172,19,40,50,1
40,18,202,215,0
10,81,2,127,1
136,18,68,134,0
172,24,162,177,1
191,146,66,62,0
172,29,121,206,1
64,78,152,10,0
172,23,91,27,1
136,144,174,229,0
10,47,228,243,1
166,186,232,120,0
172,18,87,174,1
132,72,242,113,0
172,28,91,99,1
131,9,203,147,0
192,168,183,153,1
216,153,37,147,0
192,168,124,92,1
209,185,216,36,0
10,241,128,83,1
212,196,160,106,0
10,192,249,22,1
247,137,22,87,0
192,168,210,140,1
237,240,221,177,0
192,168,149,128,1
179,160,106,119,0
192,168,80,69,1
230,73,17,26,0
172,29,134,227,1
162,216,160,20,0
192,168,211,36,1
78,137,41,20,0
10,163,222,126,1
247,209,100,95,0
192,168,226,241,1
93,59,106,152,0
192,168,224,245,1
41,37,240,121,0
172,31,51,138,1
255,66,11,89,0
192,168,14,86,1
25,27,184,251,0
10,153,95,63,1
105,117,228,105,0
192,168,32,136,1
66,166,186,241,0
192,168,212,52,1
180,110,150,227,0
172,31,255,16,1
88,158,176,14,0
192,168,65,95,1
162,117,122,38,0
10,70,120,203,1
185,171,167,250,0
172,31,254,110,1
97,213,90,29,0
192,168,235,164,1
111,160,78,210,0
192,168,33,223,1
201,93,238,230,0
172,23,151,90,1
6,98,143,57,0
172,27,63,246,1
149,53,88,153,0
192,168,84,221,1
139,65,233,11,0
10,160,167,50,1
42,120,14,190,0
192,168,123,115,1
47,19,185,197,0
192,168,111,4,1
252,210,176,196,0
172,29,133,82,1
253,212,147,223,0
192,168,5,246,1
143,177,13,23,0
10,85,50,107,1
203,104,175,142,0
172,18,166,100,1
234,33,108,16,0
192,168,13,226,1
33,114,204,118,0
172,18,201,41,1
23,196,167,237,0
172,16,177,171,1
94,185,216,1,0
172,27,38,160,1
163,184,26,31,0
192,168,108,109,1
9,74,152,149,0
192,168,199,236,1
72,154,70,221,0
192,168,249,217,1
218,229,36,226,0
192,168,69,76,1
6,38,175,240,0
10,119,46,62,1
30,137,120,104,0
172,31,161,162,1
139,73,240,200,0
172,28,33,18,1
81,221,23,166,0
10,26,225,46,1
209,3,12,129,0
10,25,19,161,1
254,88,195,204,0
192,168,139,109,1
162,185,220,65,0
192,168,41,14,1
218,243,247,145,0
172,17,104,216,1
177,147,30,53,0
10,10,74,181,1
38,211,40,21,0
192,168,184,176,1
72,139,122,121,0
192,168,75,183,1
32,126,81,18,0
10,3,48,188,1
86,197,0,222,0
172,30,207,150,1
44,218,126,25,0
10,120,234,242,1
159,33,68,23,0
10,32,106,100,1
107,217,110,212,0
10,219,151,52,1
174,227,46,77,0
10,51,140,75,1
3,150,176,61,0
192,168,147,47,1
63,246,238,18,0
192,168,2,136,1
116,34,103,83,0
192,168,109,140,1
9,11,159,102,0
172,30,29,140,1
202,209,54,139,0
10,227,106,87,1
40,203,247,215,0
10,78,26,5,1
23,113,29,108,0
10,106,40,104,1
197,245,119,171,0
192,168,200,205,1
252,114,28,156,0
10,20,100,49,1
49,147,221,175,0
172,21,210,108,1
16,117,210,148,0
192,168,202,212,1
248,0,223,116,0
10,34,55,208,1
180,88,149,56,0
172,21,246,32,1
49,110,132,17,0
10,187,92,186,1
74,108,138,155,0
172,25,254,31,1
121,55,195,188,0
172,18,227,166,1
163,101,207,161,0
192,168,241,162,1
153,177,216,20,0
192,168,144,210,1
179,203,85,64,0
192,168,60,101,1
240,209,214,205,0
192,168,179,47,1
213,157,178,202,0
192,168,107,130,1
64,224,195,204,0
192,168,194,232,1
115,55,182,227,0
10,104,160,8,1
182,46,12,255,0
172,30,126,159,1
57,6,131,14,0
192,168,144,235,1
178,137,165,56,0
192,168,111,247,1
240,226,222,68,0
172,25,1,166,1
164,149,240,255,0
192,168,153,255,1
9,63,171,44,0
10,50,212,16,1
245,204,56,180,0
172,19,176,163,1
254,132,168,248,0
10,72,235,77,1
70,137,123,198,0
172,19,83,169,1
130,109,223,178,0
192,168,104,75,1
76,97,138,69,0
192,168,99,227,1
191,8,143,66,0
192,168,27,135,1
47,229,205,198,0
10,185,31,89,1
205,232,86,190,0
192,168,249,108,1
3,88,113,233,0
10,198,108,194,1
136,201,237,72,0
10,121,71,124,1
87,112,145,9,0
10,1,85,78,1
80,127,80,47,0
172,22,140,15,1
17,25,22,87,0
192,168,108,191,1
63,220,41,147,0
10,73,188,17,1
132,125,85,56,0
172,19,171,122,1
200,16,217,15,0
10,232,24,255,1
132,204,1,75,0
192,168,84,101,1
178,175,106,209,0
10,42,156,168,1
121,252,135,4,0
172,30,60,31,1
118,241,95,254,0
192,168,98,54,1
24,37,244,9,0
192,168,6,124,1
9,67,65,150,0
10,239,8,204,1
126,231,144,162,0
172,25,163,161,1
9,120,71,183,0
10,80,106,92,1
135,254,122,119,0
10,81,166,140,1
119,194,147,209,0
172,16,180,182,1
207,128,42,146,0
10,83,19,174,1
138,177,175,19,0
172,30,6,3,1
28,192,42,239,0
172,28,205,132,1
191,206,175,220,0
10,193,111,192,1
83,168,27,155,0
192,168,231,189,1
216,78,69,237,0
10,129,6,31,1
0,175,54,46,0
10,79,169,222,1
247,45,240,84,0
172,19,110,136,1
69,151,10,224,0
10,155,150,153,1
45,101,16,138,0
192,168,221,152,1
170,233,220,6,0
172,16,147,78,1
16,168,167,4,0
192,168,126,48,1
105,0,249,141,0
172,31,122,151,1
227,170,57,86,0
172,29,77,134,1
60,144,77,188,0
192,168,152,92,1
146,3,151,38,0
192,168,219,185,1
228,191,124,113,0
10,26,4,208,1
24,166,57,52,0
192,168,207,215,1
73,93,86,202,0
172,16,16,35,1
70,196,234,87,0
10,158,49,255,1
219,212,69,23,0
192,168,218,197,1
48,93,250,9,0
10,212,228,205,1
32,161,27,202,0
10,144,52,126,1
64,209,2,169,0
172,21,9,53,1
35,75,91,213,0
192,168,181,76,1
20,92,9,213,0
192,168,160,178,1
90,236,106,250,0
192,168,161,141,1
201,245,67,207,0
172,20,159,248,1
125,72,72,201,0
10,62,183,47,1
210,192,23,148,0
192,168,253,222,1
93,249,237,88,0
10,27,88,232,1
124,170,134,62,0
10,135,4,108,1
99,52,155,182,0
172,22,190,44,1
60,233,111,206,0
172,28,211,127,1
212,130,64,119,0
172,18,250,73,1
211,69,98,1,0
192,168,228,115,1
134,116,231,161,0
172,30,228,208,1
99,61,85,166,0
172,26,48,113,1
183,199,137,78,0
172,24,170,194,1
161,123,207,148,0
192,168,24,206,1
125,225,38,144,0
10,119,172,230,1
161,143,253,247,0
192,168,68,183,1
189,228,136,52,0
172,22,242,76,1
180,228,155,17,0
172,28,42,29,1
173,84,194,142,0
10,38,229,82,1
78,241,156,56,0
10,3,105,220,1
82,180,187,81,0
10,129,69,27,1
151,231,57,186,0
10,219,21,197,1
174,113,153,174,0
10,252,12,74,1
47,254,253,120,0
10,31,185,68,1
95,178,177,158,0
172,29,171,88,1
108,29,136,160,0
10,115,30,141,1
80,56,191,58,0
192,168,213,49,1
229,197,101,217,0
10,242,78,90,1
168,112,63,179,0
192,168,107,5,1
217,175,198,212,0
192,168,32,9,1
85,38,30,143,0
10,31,241,165,1
3,178,195,228,0
192,168,92,32,1
48,143,52,213,0
10,99,42,74,1
168,208,34,80,0
192,168,44,101,1
46,244,249,153,0
192,168,221,228,1
86,118,124,247,0
10,207,195,139,1
29,132,67,155,0
192,168,51,214,1
123,138,138,165,0
10,117,151,171,1
77,227,160,216,0
172,27,48,245,1
105,217,162,93,0
172,29,212,95,1
187,179,8,176,0
172,31,32,227,1
224,82,160,149,0
172,23,44,15,1
231,136,134,202,0
172,24,249,155,1
83,119,36,221,0
10,217,173,232,1
82,25,34,179,0
192,168,104,96,1
139,237,55,228,0
172,30,35,213,1
63,201,150,60,0
172,27,139,19,1
151,84,244,97,0
192,168,18,12,1
13,147,96,151,0
172,18,93,20,1
212,202,86,7,0
192,168,77,203,1
193,58,199,53,0
192,168,142,87,1
144,234,106,74,0
10,38,64,137,1
130,217,238,114,0
10,247,175,46,1
28,88,152,190,0
10,78,12,103,1
246,1,51,59,0
10,62,61,7,1
54,59,61,15,0
10,175,81,229,1
212,207,254,99,0
10,229,107,233,1
6,170,180,213,0
172,19,49,126,1
234,40,209,230,0
172,27,231,79,1
105,242,181,98,0
172,16,210,47,1
244,143,195,87,0
172,17,37,161,1
171,181,212,195,0
172,27,162,204,1
205,100,52,18,0
10,43,240,50,1
134,207,69,212,0
172,21,175,116,1
99,15,110,20,0
172,19,132,245,1
48,155,91,199,0
10,40,225,1,1
161,193,72,155,0
10,153,223,113,1
243,94,117,250,0
172,22,31,39,1
195,94,144,115,0
172,30,35,87,1
26,128,24,217,0
10,60,90,93,1
46,7,45,117,0
10,184,22,16,1
113,96,106,64,0
192,168,70,3,1
180,197,46,187,0
192,168,117,172,1
88,202,205,173,0
172,28,92,186,1
118,142,241,250,0
10,52,103,180,1
228,77,176,107,0
10,94,250,111,1
141,191,28,218,0
192,168,79,215,1
206,95,91,4,0
10,117,217,0,1
62,188,52,28,0
192,168,221,10,1
245,22,195,157,0
10,39,6,40,1
99,210,219,238,0
10,70,84,82,1
221,199,44,170,0
10,221,228,154,1
128,2,103,178,0
172,29,128,224,1
217,24,53,180,0
192,168,137,86,1
30,98,212,195,0
192,168,91,12,1
6,154,42,140,0
172,21,141,171,1
23,9,43,215,0
172,26,135,145,1
24,199,56,108,0
172,21,29,45,1
207,207,181,142,0
10,13,200,176,1
193,43,24,220,0
192,168,146,33,1
145,194,233,188,0
10,70,42,235,1
252,226,155,60,0
172,31,66,131,1
152,149,117,238,0
172,24,51,79,1
76,32,149,245,0
192,168,155,220,1
206,180,34,193,0
10,225,108,167,1
200,246,252,236,0
172,19,19,240,1
82,164,175,42,0
10,151,176,174,1
182,55,238,241,0
10,133,180,108,1
114,146,70,126,0
10,28,182,131,1
131,143,243,109,0
172,21,100,169,1
188,253,112,154,0
10,124,181,3,1
73,25,149,27,0
10,151,183,8,1
2,94,138,246,0
172,20,52,220,1
75,160,188,184,0
10,95,145,244,1
144,83,195,218,0
172,21,169,108,1
102,230,144,33,0
192,168,226,130,1
143,116,167,241,0
192,168,180,105,1
44,202,202,76,0
192,168,50,65,1
122,114,231,108,0
192,168,247,188,1
93,28,219,249,0
192,168,112,158,1
247,243,154,234,0
192,168,87,92,1
197,43,6,14,0
192,168,167,125,1
218,89,249,246,0
172,27,174,182,1
199,208,243,50,0
10,16,3,17,1
234,169,164,117,0
10,181,72,121,1
54,129,175,99,0
10,149,68,143,1
208,114,196,147,0
192,168,141,194,1
177,182,120,252,0
172,31,147,75,1
76,73,196,244,0
172,26,203,244,1
82,207,145,93,0
172,22,228,216,1
232,6,147,44,0
10,201,250,47,1
194,108,225,156,0
10,174,179,57,1
205,55,214,17,0
10,16,187,3,1
50,233,9,157,0
172,20,1,53,1
142,112,51,29,0
172,16,218,24,1
165,1,40,182,0
172,21,0,196,1
203,114,231,182,0
192,168,148,77,1
72,181,175,6,0
192,168,237,222,1
148,85,134,246,0
10,225,209,92,1
207,213,250,15,0
172,30,138,172,1
217,136,8,77,0
10,109,80,126,1
160,100,160,170,0
10,138,108,91,1
161,56,191,205,0
172,17,28,70,1
220,199,133,57,0
172,19,86,28,1
196,97,134,35,0
10,151,43,175,1
112,50,188,156,0
10,95,184,165,1
169,170,47,1,0
172,28,209,145,1
47,56,21,23,0
10,70,181,126,1
55,177,171,52,0
172,31,232,50,1
12,255,222,12,0
172,20,184,223,1
219,135,207,37,0
172,28,198,90,1
23,95,96,220,0
192,168,156,67,1
77,47,238,112,0
172,23,57,159,1
243,118,51,133,0
172,25,66,125,1
169,27,31,234,0
192,168,139,25,1
47,228,89,63,0
172,18,113,5,1
88,203,186,209,0
10,183,105,15,1
58,62,86,205,0
10,68,170,99,1
20,192,206,19,0
10,43,51,143,1
235,9,34,75,0
172,16,239,192,1
211,60,4,179,0
172,24,224,239,1
25,233,239,201,0
172,25,152,232,1
209,97,87,227,0
10,116,92,69,1
64,235,135,198,0
192,168,213,102,1
121,92,62,238,0
192,168,116,33,1
110,150,195,91,0
172,22,183,148,1
113,112,129,239,0
192,168,150,254,1
36,116,75,66,0
192,168,162,142,1
62,123,27,55,0
192,168,20,29,1
126,56,149,105,0
10,170,226,32,1
221,34,25,168,0
192,168,28,71,1
185,217,50,25,0
172,17,154,130,1
36,93,61,225,0
10,160,216,41,1
150,149,173,126,0
192,168,103,37,1
141,223,12,73,0
172,19,200,77,1
68,225,114,7,0
192,168,96,241,1
96,208,44,6,0
172,18,62,248,1
219,24,14,254,0
172,24,232,113,1
248,90,203,146,0
172,26,225,77,1
167,235,191,118,0
10,175,150,254,1
50,4,209,170,0
192,168,91,0,1
90,108,81,126,0
192,168,178,24,1
198,69,196,49,0
172,23,95,121,1
101,236,153,3,0
172,18,246,111,1
62,84,39,38,0
10,218,6,195,1
157,41,154,55,0
192,168,111,221,1
170,247,236,5,0
192,168,243,124,1
173,85,165,22,0
10,57,141,187,1
176,140,173,37,0
172,31,139,237,1
190,106,144,80,0
192,168,6,130,1
158,215,171,34,0
192,168,120,222,1
121,55,129,47,0
172,21,130,197,1
242,47,166,61,0
192,168,209,14,1
88,191,179,146,0
10,13,51,184,1
226,176,44,49,0
10,46,246,137,1
161,124,148,153,0
172,20,68,35,1
80,122,159,31,0
10,2,25,166,1
50,42,87,134,0
192,168,135,76,1
34,222,147,132,0
192,168,94,204,1
6,234,54,101,0
172,16,8,67,1
179,36,165,221,0
172,18,221,215,1
38,19,228,133,0
192,168,175,7,1
54,181,183,162,0
10,39,107,61,1
47,25,102,217,0
10,42,137,9,1
187,209,207,56,0
172,21,251,255,1
230,127,200,75,0
10,63,206,114,1
102,76,218,230,0
10,165,242,167,1
31,126,113,8,0
192,168,130,180,1
11,151,224,51,0
192,168,48,160,1
208,90,223,79,0
192,168,109,108,1
86,230,122,169,0
172,31,146,13,1
247,83,165,85,0
192,168,246,201,1
16,233,239,69,0
172,24,28,103,1
41,145,103,62,0
172,29,187,243,1
100,68,132,36,0
192,168,153,214,1
103,223,80,190,0
172,22,135,183,1
12,175,58,80,0
10,44,169,54,1
254,97,111,35,0
192,168,178,133,1
143,66,74,41,0
172,20,56,145,1
180,154,5,204,0
10,13,226,50,1
254,33,249,23,0
172,29,169,116,1
105,160,115,225,0
10,79,19,164,1
160,77,210,237,0
172,26,202,206,1
251,249,31,152,0
192,168,152,77,1
119,73,5,23,0
192,168,52,243,1
168,31,159,119,0
172,16,134,217,1
153,55,247,81,0
172,16,187,121,1
34,252,83,82,0
192,168,248,113,1
181,127,36,108,0
10,123,164,253,1
33,156,9,7,0
192,168,164,42,1
185,102,246,147,0
192,168,44,179,1
105,23,104,51,0
10,69,72,251,1
252,185,74,245,0
10,55,146,144,1
45,250,37,123,0
192,168,139,169,1
6,39,152,15,0
172,30,57,194,1
143,154,135,87,0
172,31,184,174,1
7,240,222,32,0
192,168,197,211,1
118,167,249,122,0
172,18,182,162,1
237,138,58,186,0
192,168,81,5,1
221,6,20,196,0
192,168,48,48,1
11,185,49,44,0
10,214,176,61,1
57,32,101,13,0
172,27,251,29,1
3,67,57,193,0
10,32,219,124,1
193,148,53,6,0
10,135,176,40,1
128,157,185,68,0
192,168,225,207,1
50,115,0,166,0
10,186,239,33,1
158,24,122,101,0
10,80,167,107,1
64,231,48,6,0
172,18,47,187,1
153,115,216,170,0
10,200,89,46,1
214,199,205,23,0
192,168,14,203,1
178,135,252,71,0
192,168,214,13,1
89,157,82,7,0
192,168,35,149,1
178,220,164,105,0
192,168,198,242,1
3,219,152,200,0
192,168,174,75,1
137,147,72,137,0
192,168,179,188,1
72,70,57,33,0
172,22,163,55,1
227,205,45,132,0
172,31,27,226,1
114,136,81,128,0
192,168,134,229,1
34,148,216,66,0
10,108,226,182,1
202,205,227,106,0
10,253,65,101,1
64,217,60,114,0
192,168,128,68,1
223,50,48,124,0
172,30,80,3,1
91,118,234,60,0
192,168,118,149,1
26,122,138,225,0
10,165,225,255,1
117,172,190,11,0
172,31,103,182,1
142,238,12,244,0
192,168,234,163,1
224,178,220,175,0
192,168,35,136,1
91,147,103,16,0
10,222,137,223,1
203,183,211,3,0
172,24,212,245,1
46,216,151,2,0
192,168,53,130,1
100,21,36,198,0
172,18,175,144,1
21,236,180,161,0
10,9,237,120,1
96,85,34,142,0
172,16,196,231,1
118,108,1,121,0
192,168,201,19,1
159,255,54,154,0
192,168,137,173,1
227,146,167,101,0
172,26,41,81,1
107,167,238,38,0
192,168,118,28,1
27,92,187,136,0
172,16,142,29,1
177,65,157,148,0
10,21,130,25,1
163,125,252,0,0
172,24,60,28,1
152,115,81,122,0
192,168,41,135,1
48,238,171,201,0
172,18,120,75,1
47,174,76,80,0
192,168,158,235,1
66,239,49,180,0
172,31,84,208,1
93,13,168,169,0
192,168,119,231,1
111,4,217,13,0
192,168,200,70,1
107,195,164,106,0
10,210,254,234,1
165,36,74,194,0
172,28,14,92,1
151,135,125,68,0
192,168,148,196,1
149,246,0,250,0
172,17,92,45,1
248,250,255,137,0
192,168,34,64,1
228,85,172,87,0
192,168,193,14,1
167,252,52,93,0
192,168,212,244,1
113,47,72,91,0
192,168,14,78,1
78,153,198,201,0
172,25,250,191,1
228,163,204,73,0
10,92,22,28,1
18,112,224,37,0
192,168,241,41,1
86,144,191,66,0
10,136,48,97,1
242,236,26,189,0
192,168,167,69,1
61,98,98,78,0
192,168,17,168,1
43,197,180,34,0
192,168,165,236,1
22,209,157,69,0
172,29,163,249,1
247,212,253,241,0
10,14,88,140,1
0,1,27,83,0
172,20,11,133,1
239,17,132,94,0
192,168,29,80,1
232,149,247,125,0
10,89,70,227,1
71,245,5,180,0
172,16,207,243,1
85,181,139,161,0
172,24,47,90,1
78,97,226,51,0
10,84,84,172,1
230,101,31,2,0
192,168,1,243,1
90,228,71,135,0
10,86,143,96,1
251,197,68,4,0
172,30,137,112,1
111,212,79,74,0
172,23,126,36,1
121,51,135,157,0
192,168,115,149,1
159,1,172,253,0
192,168,165,182,1
108,59,191,152,0
10,203,176,138,1
239,180,146,0,0
172,20,175,158,1
212,90,137,232,0
172,22,162,228,1
24,177,52,76,0
10,127,75,149,1
231,242,219,39,0
192,168,79,176,1
227,247,117,75,0
172,31,20,251,1
76,33,160,54,0
172,22,36,212,1
16,77,124,248,0
172,26,83,31,1
43,144,134,192,0
192,168,105,46,1
109,97,129,229,0
172,28,235,7,1
161,95,127,148,0
10,5,174,23,1
71,227,111,127,0
10,101,246,33,1
145,98,59,0,0
172,26,75,225,1
52,170,81,68,0
192,168,61,34,1
127,26,154,227,0
172,23,137,198,1
183,86,186,109,0
10,138,134,8,1
201,237,239,175,0
172,18,14,141,1
160,4,148,247,0
192,168,226,202,1
251,225,226,62,0
10,57,71,29,1
62,5,203,94,0
10,2,100,66,1
56,225,191,11,0
172,23,83,6,1
205,43,212,76,0
192,168,57,114,1
171,117,203,251,0
172,18,205,105,1
100,213,33,90,0
192,168,182,20,1
253,174,200,148,0
192,168,74,124,1
234,129,53,23,0
10,54,84,156,1
130,247,33,179,0
10,211,182,8,1
180,9,126,130,0
172,24,255,98,1
119,86,161,6,0
192,168,189,40,1
126,222,65,36,0
172,24,61,107,1
21,81,158,178,0
192,168,248,242,1
33,45,162,218,0
172,18,59,78,1
240,162,188,187,0
10,187,234,210,1
12,75,169,203,0
192,168,196,29,1
226,190,15,106,0
192,168,18,121,1
99,157,50,44,0
10,42,234,55,1
23,14,202,69,0
172,24,160,58,1
230,51,104,198,0
10,146,238,186,1
133,246,229,83,0
10,226,223,64,1
12,68,109,136,0
172,26,57,123,1
107,41,144,17,0
192,168,102,128,1
243,169,192,26,0
10,28,206,49,1
232,159,189,84,0
192,168,39,146,1
33,120,254,155,0
10,132,154,118,1
36,42,61,12,0
10,129,55,18,1
136,85,189,35,0
192,168,63,33,1
174,10,10,212,0
10,137,229,139,1
35,211,171,55,0
192,168,248,35,1
189,21,108,187,0
172,16,45,64,1
59,252,142,251,0
192,168,9,65,1
2,47,252,165,0
192,168,232,50,1
83,39,70,243,0
10,244,2,5,1
244,234,120,44,0
10,97,75,191,1
150,149,21,182,0
10,85,127,139,1
158,238,179,50,0
172,24,10,242,1
121,40,47,209,0
172,27,60,173,1
241,53,54,171,0
172,23,46,116,1
246,117,80,76,0
10,100,31,175,1
34,140,152,198,0
192,168,147,115,1
126,199,249,37,0
10,101,10,142,1
23,15,139,87,0
10,248,170,7,1
83,178,237,145,0
10,235,105,83,1
189,185,181,157,0
192,168,177,154,1
250,60,111,54,0
10,93,240,99,1
213,119,101,133,0
192,168,182,127,1
46,154,140,157,0
10,208,178,221,1
1,91,86,208,0
172,25,28,176,1
151,128,56,88,0
172,18,107,179,1
155,60,126,31,0
10,190,66,225,1
187,13,34,167,0
192,168,228,34,1
107,36,163,151,0
10,186,29,125,1
152,77,38,52,0
10,67,183,31,1
97,113,68,173,0
172,16,99,111,1
72,96,80,202,0
192,168,130,192,1
222,102,93,37,0
192,168,82,169,1
162,195,17,133,0
172,17,18,163,1
79,4,135,69,0
172,26,97,150,1
12,148,199,158,0
10,6,248,157,1
228,183,61,40,0
10,203,192,40,1
89,8,54,119,0
172,30,202,13,1
30,5,242,27,0
172,16,16,64,1
4,110,10,95,0
192,168,124,114,1
216,203,132,243,0
192,168,112,198,1
205,110,60,178,0
10,175,87,15,1
96,59,37,206,0
172,20,179,44,1
119,55,147,78,0
172,28,208,53,1
195,159,207,77,0
192,168,181,253,1
31,3,57,175,0
192,168,185,85,1
23,186,113,117,0
10,85,128,78,1
255,87,60,47,0
192,168,30,77,1
70,157,161,234,0
192,168,228,35,1
193,99,233,236,0
172,27,105,220,1
176,187,239,181,0
192,168,147,11,1
224,31,146,8,0
192,168,50,251,1
24,43,72,121,0
172,31,47,183,1
138,45,146,8,0
10,201,92,70,1
0,15,52,27,0
192,168,127,38,1
106,47,221,229,0
192,168,65,8,1
60,226,46,166,0
172,26,173,204,1
63,157,155,212,0
192,168,208,158,1
166,90,189,248,0
192,168,112,31,1
59,246,147,226,0
172,23,147,39,1
103,244,189,38,0
10,229,19,79,1
47,60,224,18,0
172,31,57,243,1
152,112,36,197,0
192,168,27,248,1
149,78,124,112,0
192,168,23,112,1
135,132,218,49,0
10,171,179,204,1
74,29,71,188,0
10,121,64,62,1
2,14,11,103,0
172,22,62,106,1
147,120,80,253,0
172,31,112,96,1
28,41,234,123,0
172,23,23,15,1
79,16,114,73,0
10,18,13,87,1
221,234,190,172,0
172,24,0,159,1
245,77,69,144,0
10,190,73,40,1
111,236,49,226,0
10,27,144,160,1
217,101,153,62,0
172,30,63,94,1
2,204,224,246,0
192,168,150,229,1
94,205,253,90,0
10,197,198,187,1
188,67,44,209,0
172,17,240,72,1
89,131,231,18,0
192,168,154,83,1
189,158,147,228,0
192,168,7,167,1
211,253,94,41,0
172,27,215,163,1
106,79,248,5,0
172,29,206,127,1
3,206,255,141,0
10,149,205,29,1
96,213,21,16,0
192,168,40,96,1
41,193,169,50,0
172,18,157,172,1
42,82,150,158,0
192,168,1,128,1
253,4,189,90,0
10,130,33,88,1
51,164,168,87,0
172,31,48,3,1
145,47,49,176,0
192,168,146,80,1
139,214,173,235,0
172,25,206,223,1
183,84,44,249,0
192,168,163,5,1
232,31,76,161,0
10,24,90,100,1
38,117,222,128,0
192,168,84,13,1
24,190,25,7,0
10,237,221,30,1
167,194,13,86,0
172,31,131,96,1
54,146,136,110,0
192,168,177,49,1
183,70,92,52,0
172,23,206,15,1
143,28,231,12,0
10,24,254,23,1
23,94,232,227,0
10,135,202,12,1
236,91,56,41,0
